MORE:Ranker,MOGONET:Ranker,shap,lime,t_test,randomforest_feature_importance,xgb_feature_importance,rf_permutation_feature_importance,xgb_permutation_feature_importance,lasso,ridge,elasticnet,boruta,mannwhitneyu,svm_rfe,mean_rank,min_rank,median_rank,rra_rank,geom.mean_rank,stuart_rank,mra_rank,mean_weight,max_weight,median_weight,geom.mean_weight,ta_weight
cg25391023,cg16772207,cg02329886,cg15895197,cg07660236,cg11213150,cg05606799,cg25384595,cg08009711,cg19466563,cg02512860,cg24625388,cg03109316,cg22980079,cg05485060,cg26353877,cg01009664,cg16361890,cg24625388,cg22165175,cg16361890,cg09272256,cg11172423,cg05485060,cg25384595,cg11172423,cg11172423
cg11435943,cg16456919,cg00718513,cg04057858,cg23290344,cg09061733,cg27390220,cg19238840,cg14387505,cg07763768,cg19946699,cg11394785,cg03143849,cg09847584,cg09037813,cg16361890,cg25384595,cg21949305,cg15895197,cg13958426,cg03143849,cg16361890,cg13631913,cg06259570,cg09272256,cg11052143,cg13631913
cg02691091,cg13631913,cg00619207,cg03003745,cg10883352,cg02164046,cg08191854,cg09037813,cg02254461,cg05606799,cg06771126,cg06771126,cg03548857,cg03602500,cg14387505,cg13958426,cg05828624,cg13631913,cg05440289,cg09272256,cg22165175,cg00548268,cg03143849,cg03548857,cg13958426,cg13448625,cg03143849
cg09120035,cg13699808,cg26738880,cg00548268,cg11172423,cg15895197,cg03109316,cg14387505,cg15701111,cg13288195,cg20070090,cg00548268,cg03602500,cg15895197,cg02254461,cg05440289,cg26687173,cg05440289,cg09272256,cg07084163,cg05828624,cg21414251,cg14726637,cg09037813,cg18704047,cg18081258,cg14726637
cg11052143,cg13897627,cg18462653,cg27091787,cg04456238,cg00548268,cg13288195,cg02254461,cg07651914,cg09061733,cg01656853,cg03109316,cg03662459,cg21949305,cg15701111,cg25391023,cg25391023,cg22979433,cg26353877,cg22979433,cg21414251,cg07651914,cg25384595,cg14387505,cg02589695,cg23447996,cg25384595
cg26259865,cg13958426,cg15895197,cg04598121,cg02989940,cg03802191,cg09120035,cg15701111,cg16456919,cg09120035,cg18462653,cg08047907,cg03699566,cg03802191,cg07651914,cg07084163,cg10222534,cg00619207,cg03548857,cg21414251,cg07084163,cg00619207,cg01656853,cg02254461,cg13311440,cg18552413,cg01656853
cg05485060,cg14107638,cg19946699,cg17214107,cg13288195,cg23317501,cg09061733,cg07651914,cg05886367,cg24603941,cg11172423,cg20070090,cg03802191,cg26353877,cg16456919,cg20070090,cg02164046,cg03802191,cg25391023,cg15895197,cg13958426,cg14726637,cg11213150,cg15701111,cg02164046,cg18940763,cg11213150
cg12845808,cg14175438,cg01593385,cg16772207,cg01009664,cg19264571,cg24603941,cg16456919,cg08886154,cg23350580,cg07763768,cg12108912,cg04057858,cg07084163,cg05886367,cg25384595,cg13897627,cg00718513,cg13958426,cg05828624,cg15895197,cg05127924,cg10883352,cg07651914,cg27390220,cg24625388,cg10883352
cg25943276,cg14387505,cg01335367,cg27015047,cg01656853,cg04598121,cg24240626,cg05886367,cg14696870,cg11394785,cg24625388,cg13631913,cg04086834,cg07660236,cg08886154,cg09061733,cg18940763,cg21902327,cg00718513,cg14726637,cg09061733,cg03602500,cg04057858,cg16456919,cg05440289,cg07084163,cg04057858
cg26673195,cg14679230,cg18680834,cg07651914,cg15895197,cg09837977,cg11394785,cg08886154,cg16772207,cg24240626,cg25384595,cg00619207,cg04268405,cg02989940,cg14696870,cg21414251,cg26738880,cg12006284,cg07084163,cg13631913,cg00718513,cg02989940,cg00619207,cg05886367,cg03143849,cg22979433,cg00619207
cg04598121,cg14696870,cg05127924,cg06059810,cg10266490,cg27015047,cg21949305,cg14696870,cg25384595,cg26353877,cg13958426,cg13311440,cg04315771,cg23290344,cg16772207,cg15895197,cg10883352,cg07084163,cg27342801,cg02131853,cg26353877,cg00718513,cg07651914,cg08886154,cg13631913,cg00548268,cg07651914
cg01958189,cg14726637,cg17397493,cg10883352,cg26738880,cg07651914,cg19466563,cg05485060,cg00548268,cg22980079,cg19238840,cg24603941,cg04456238,cg10266490,cg25384595,cg27378216,cg21902327,cg25384595,cg11394785,cg25384595,cg02131853,cg09061733,cg20070090,cg14696870,cg10667970,cg00619207,cg20070090
cg22740835,cg14818279,cg25902889,cg12274479,cg19594666,cg06059810,cg14726637,cg16772207,cg26215428,cg20903926,cg02589695,cg05538432,cg04574507,cg20070090,cg00548268,cg03802191,cg26218269,cg10883352,cg18704047,cg03143849,cg05440289,cg02329886,cg16361890,cg16772207,cg26218269,cg03109316,cg16361890
cg11003133,cg14833385,cg14833385,cg21949305,cg10667970,cg15787039,cg22980079,cg00548268,cg06226384,cg00910168,cg13311440,cg03143849,cg04598121,cg14107638,cg26215428,cg13631913,cg01731341,cg09272256,cg02131853,cg09061733,cg13631913,cg11172423,cg11394785,cg25384595,cg08823182,cg06771126,cg11394785
cg11394785,cg15154229,cg06123346,cg09871043,cg24408313,cg00718513,cg03802191,cg26215428,cg09871043,cg05538432,cg01958189,cg23447996,cg04837071,cg20312687,cg06226384,cg11394785,cg02131853,cg11172423,cg21414251,cg05440289,cg20070090,cg15895197,cg06771126,cg00548268,cg00548268,cg05440289,cg06771126
cg14107638,cg15528736,cg05859264,cg05828624,cg24240626,cg14696870,cg12006284,cg06226384,cg14107638,cg26673195,cg27390220,cg12274479,cg04999691,cg26924825,cg09871043,cg03109316,cg18462653,cg12274479,cg20070090,cg26353877,cg14726637,cg03109316,cg01731341,cg26215428,cg15739437,cg13631913,cg01731341
cg21414251,cg15700197,cg04456238,cg13448625,cg23317501,cg04574507,cg20903926,cg09871043,cg11213150,cg22979433,cg03143849,cg01593385,cg05127924,cg11003133,cg14107638,cg04057858,cg15895197,cg20312687,cg08886154,cg26687173,cg25384595,cg21949305,cg13311440,cg06226384,cg01656853,cg15739437,cg13311440
cg25006823,cg15701111,cg13631913,cg13288195,cg26924825,cg27342801,cg26149550,cg14107638,cg12274479,cg15739437,cg13631913,cg07084163,cg05440289,cg15528736,cg11213150,cg11172423,cg18704047,cg23317501,cg25384595,cg11394785,cg11394785,cg11394785,cg26353877,cg09871043,cg00619207,cg26218269,cg26353877
cg00019495,cg15739437,cg20070090,cg11435943,cg18081258,cg18081258,cg26259865,cg11213150,cg27342801,cg03802191,cg08823182,cg26353877,cg05485060,cg26738880,cg12274479,cg00718513,cg09847584,cg01009664,cg16361890,cg11172423,cg03109316,cg04598121,cg18704047,cg14107638,cg11394785,cg02512860,cg18704047
cg02989940,cg15787039,cg19797376,cg08009711,cg19205533,cg11003133,cg02589695,cg12274479,cg01009664,cg22319147,cg08009711,cg01656853,cg05538432,cg24240626,cg27342801,cg05127924,cg03602500,cg13288195,cg13288195,cg05127924,cg11172423,cg18462653,cg09061733,cg11213150,cg01731341,cg12274479,cg09061733
cg22165175,cg15791248,cg08009711,cg00718513,cg26353877,cg25902889,cg22979433,cg27342801,cg03548857,cg20312687,cg00548268,cg11715966,cg05606799,cg08886154,cg01009664,cg08886154,cg02254461,cg27378216,cg09871043,cg20070090,cg04057858,cg19946699,cg02512860,cg12274479,cg11052143,cg14726637,cg02512860
cg10222534,cg15895197,cg03548857,cg11750883,cg15154229,cg26353877,cg05828624,cg01009664,cg06259570,cg05440289,cg11052143,cg01731341,cg05828624,cg02589695,cg06259570,cg14726637,cg12006284,cg03143849,cg02329886,cg03109316,cg03802191,cg20070090,cg04268405,cg27342801,cg20542190,cg20070090,cg04268405
cg03143849,cg16361890,cg05485060,cg03143849,cg25902889,cg14107638,cg26673195,cg06259570,cg11750883,cg25033144,cg22979433,cg05440289,cg05859264,cg10667970,cg02164046,cg13311440,cg04456238,cg09837977,cg03109316,cg03802191,cg08886154,cg05828624,cg13448625,cg01009664,cg03602500,cg01593385,cg25033144
cg15895197,cg20312687,cg09037813,cg03802191,cg09037813,cg10266490,cg22319147,cg02164046,cg12845808,cg18940763,cg25536676,cg09847584,cg05886367,cg05828624,cg10660256,cg13288195,cg11213150,cg25391023,cg02989940,cg03602500,cg01593385,cg07084163,cg25033144,cg02164046,cg18729973,cg08047907,cg18552413
cg04268405,cg20420433,cg14387505,cg23317501,cg04574507,cg22740835,cg00910168,cg15700197,cg05485060,cg02589695,cg26673195,cg16361890,cg06059810,cg14175438,cg04057858,cg25902889,cg18552413,cg18704047,cg10883352,cg18704047,cg13288195,cg13631913,cg11052143,cg04057858,cg06615154,cg01731341,cg06615154
cg14387505,cg20512303,cg02254461,cg21414251,cg02254461,cg13631913,cg20312687,cg15154229,cg04057858,cg26259865,cg15739437,cg21949305,cg06123346,cg09037813,cg03143849,cg21949305,cg05440289,cg04057858,cg25902889,cg02989940,cg05127924,cg07660236,cg18552413,cg22165175,cg08047907,cg11394785,cg08047907
cg15701111,cg25006823,cg15701111,cg02100848,cg09847584,cg22979433,cg05440289,cg26924825,cg26924825,cg23317501,cg00619207,cg22980079,cg06226384,cg10883352,cg26924825,cg22165175,cg09272256,cg01593385,cg13631913,cg01009664,cg01731341,cg09837977,cg06615154,cg03143849,cg03109316,cg01958189,cg19205533
cg07651914,cg25259754,cg07651914,cg24240626,cg03802191,cg13288195,cg05538432,cg19486673,cg19486673,cg00594952,cg11394785,cg00910168,cg06259570,cg09478478,cg19486673,cg02131853,cg13958426,cg14107638,cg01593385,cg21949305,cg02329886,cg25384595,cg08047907,cg26924825,cg23447996,cg12108912,cg19264571
cg04086834,cg25384595,cg16456919,cg00019495,cg11003133,cg05127924,cg25033144,cg06615154,cg06615154,cg25943276,cg26738880,cg07337598,cg06615154,cg22979433,cg06615154,cg01593385,cg19205533,cg05127924,cg04057858,cg10883352,cg25902889,cg26353877,cg19205533,cg19486673,cg09847584,cg05538432,cg27015047
cg09272256,cg25391023,cg05886367,cg06123346,cg20312687,cg17214107,cg08947964,cg10222534,cg10222534,cg26149550,cg10520594,cg24870391,cg06771126,cg01009664,cg10222534,cg10883352,cg03143849,cg06771126,cg10660256,cg04057858,cg02989940,cg13311440,cg19264571,cg06615154,cg10520594,cg11715966,cg26218269
cg18462653,cg25536676,cg08886154,cg07763768,cg00718513,cg03109316,cg23317501,cg20542190,cg26687173,cg24870391,cg01731341,cg25943276,cg07084163,cg00619207,cg26687173,cg18081258,cg02589695,cg25902889,cg26687173,cg13311440,cg26687173,cg10883352,cg27015047,cg10222534,cg24870391,cg10883352,cg10667970
cg08886154,cg25691167,cg14696870,cg13958426,cg12006284,cg07337598,cg25943276,cg21902327,cg24408313,cg08947964,cg14818279,cg00594952,cg07337598,cg06771126,cg24408313,cg01731341,cg19946699,cg24408313,cg03802191,cg04598121,cg10883352,cg01335367,cg26218269,cg26687173,cg05859264,cg05828624,cg07337598
cg09340639,cg25902889,cg16772207,cg18680834,cg08191854,cg07660236,cg24870391,cg25536676,cg20542190,cg14726637,cg17049328,cg23317501,cg07651914,cg02254461,cg20542190,cg02254461,cg01593385,cg18081258,cg14107638,cg01593385,cg13311440,cg22980079,cg10667970,cg24408313,cg09061733,cg04057858,cg23447996
cg08947964,cg25943276,cg25384595,cg25259754,cg07084163,cg14175438,cg00594952,cg10883352,cg19205533,cg08191854,cg24408313,cg08947964,cg07660236,cg14679230,cg19205533,cg10667970,cg02989940,cg26687173,cg16772207,cg25902889,cg18704047,cg03143849,cg07337598,cg20542190,cg26738880,cg27390220,cg21414251
cg26924825,cg26149550,cg00548268,cg13631913,cg05828624,cg10667970,cg04574507,cg23458892,cg22165175,cg27015047,cg18729973,cg25033144,cg07763768,cg12782180,cg21902327,cg20312687,cg04598121,cg14726637,cg03602500,cg01731341,cg21949305,cg03802191,cg23447996,cg19205533,cg24408313,cg16361890,cg02589695
cg26218269,cg26215428,cg26215428,cg00619207,cg15528736,cg06771126,cg24625388,cg25391023,cg21902327,cg22740835,cg06615154,cg22740835,cg07947016,cg19594666,cg25536676,cg02989940,cg01335367,cg27390220,cg21949305,cg18081258,cg03602500,cg27390220,cg21414251,cg21902327,cg13448625,cg07651914,cg01593385
cg22319147,cg26218269,cg06226384,cg09272256,cg25384595,cg11750883,cg26829529,cg07084163,cg10883352,cg20420433,cg08047907,cg20420433,cg08009711,cg05859264,cg10883352,cg01009664,cg11172423,cg08886154,cg13311440,cg02329886,cg27342801,cg12274479,cg02589695,cg25536676,cg01593385,cg09061733,cg02131853
cg20312687,cg26259865,cg09871043,cg10667970,cg12782180,cg20312687,cg20420433,cg27091787,cg23458892,cg04315771,cg23447996,cg15791248,cg08047907,cg03548857,cg23458892,cg19264571,cg18081258,cg03109316,cg09120035,cg02254461,cg18462653,cg04057858,cg01593385,cg10883352,cg02131853,cg02131853,cg27342801
cg21252483,cg26353877,cg14107638,cg20312687,cg00619207,cg15528736,cg04315771,cg13699808,cg25391023,cg09837977,cg20512303,cg04315771,cg08191854,cg08191854,cg25391023,cg02589695,cg18680834,cg27342801,cg05485060,cg01335367,cg01335367,cg13448625,cg02131853,cg23458892,cg07763768,cg25384595,cg02989940
cg25536676,cg26673195,cg12274479,cg25536676,cg05859264,cg19421752,cg09837977,cg02351381,cg07084163,cg06059810,cg05538432,cg27015047,cg08331313,cg18081258,cg07084163,cg01335367,cg24408313,cg02989940,cg11172423,cg08009711,cg09871043,cg22979433,cg27342801,cg25391023,cg01335367,cg02989940,cg06059810
cg19238840,cg26687173,cg27342801,cg18674980,cg03662459,cg12274479,cg06059810,cg23290344,cg27091787,cg18674980,cg04598121,cg20312687,cg08823182,cg23317501,cg27091787,cg27390220,cg05127924,cg08047907,cg01731341,cg13288195,cg16772207,cg01593385,cg02989940,cg07084163,cg24884084,cg06059810,cg24884084
cg04315771,cg26738880,cg01009664,cg14833385,cg20070090,cg09871043,cg18674980,cg25259754,cg13699808,cg04999691,cg20066612,cg22319147,cg08886154,cg13288195,cg13699808,cg08047907,cg03802191,cg27015047,cg20312687,cg27390220,cg01009664,cg13288195,cg06059810,cg27091787,cg12108912,cg19264571,cg09871043
cg19946699,cg26829529,cg06259570,cg27378216,cg11750883,cg09272256,cg04999691,cg20512303,cg02351381,cg19421752,cg24870391,cg03802191,cg08947964,cg12006284,cg02351381,cg12274479,cg23447996,cg02351381,cg12274479,cg13448625,cg20312687,cg18081258,cg24884084,cg13699808,cg07660236,cg25902889,cg18081258
cg15700197,cg26924825,cg10660256,cg25902889,cg02351381,cg03143849,cg19421752,cg11521325,cg23290344,cg19594666,cg05859264,cg09837977,cg09037813,cg25384595,cg23290344,cg07660236,cg25033144,cg07337598,cg18081258,cg08886154,cg02254461,cg26738880,cg09871043,cg02351381,cg16361890,cg10667970,cg17214107
cg13897627,cg27015047,cg04057858,cg25391023,cg22979433,cg18704047,cg19594666,cg24884084,cg25259754,cg26829529,cg02164046,cg15739437,cg09061733,cg15154229,cg25259754,cg27342801,cg18270343,cg05606799,cg23317501,cg09837977,cg18552413,cg01009664,cg18081258,cg23290344,cg21414251,cg07660236,cg03602500
cg03109316,cg27091787,cg26924825,cg09478478,cg08886154,cg11435943,cg27015047,cg09340639,cg20512303,cg27390220,cg01593385,cg00019495,cg09120035,cg04057858,cg20512303,cg22980079,cg09837977,cg19264571,cg13448625,cg26738880,cg18081258,cg08009711,cg17214107,cg25259754,cg02989940,cg15895197,cg08823182
cg12782180,cg27342801,cg19486673,cg19264571,cg01731341,cg01593385,cg08823182,cg10660256,cg25536676,cg08823182,cg02691091,cg06059810,cg09272256,cg00718513,cg11521325,cg04598121,cg04057858,cg02254461,cg01335367,cg12274479,cg04598121,cg24240626,cg03602500,cg20512303,cg05886367,cg13288195,cg05127924
cg07084163,cg27378216,cg06615154,cg14107638,cg05127924,cg19466563,cg09478478,cg03143849,cg03143849,cg15787039,cg01335367,cg26673195,cg09340639,cg09340639,cg24884084,cg16772207,cg17397493,cg06615154,cg04598121,cg02589695,cg19264571,cg09871043,cg08823182,cg11521325,cg18270343,cg22740835,cg01335367
cg14818279,cg25033144,cg10222534,cg19456540,cg04057858,cg24408313,cg15787039,cg12845808,cg11521325,cg06771126,cg24884084,cg02691091,cg09478478,cg01109219,cg09340639,cg09871043,cg27390220,cg02589695,cg11750883,cg18462653,cg10667970,cg25902889,cg05127924,cg24884084,cg11715966,cg03602500,cg07660236
cg27091787,cg24884084,cg26687173,cg27390220,cg14175438,cg20542190,cg06771126,cg04057858,cg04268405,cg18270343,cg12108912,cg18674980,cg09837977,cg00019495,cg15154229,cg14107638,cg03109316,cg01335367,cg14726637,cg07660236,cg07660236,cg08886154,cg01335367,cg09340639,cg25033144,cg17214107,cg02351381
cg09871043,cg20542190,cg24408313,cg22740835,cg14696870,cg25391023,cg18270343,cg04268405,cg24884084,cg11435943,cg11003133,cg05828624,cg09847584,cg03662459,cg12845808,cg03602500,cg25902889,cg09478478,cg22980079,cg19264571,cg12274479,cg05440289,cg07660236,cg15154229,cg09340639,cg27342801,cg12274479
cg26687173,cg24870391,cg20542190,cg18552413,cg03143849,cg17049328,cg11435943,cg04086834,cg19456540,cg15791248,cg03802191,cg21252483,cg09871043,cg05127924,cg04268405,cg05606799,cg15791248,cg21414251,cg10667970,cg19946699,cg08047907,cg14107638,cg02351381,cg12845808,cg05127924,cg09871043,cg05859264
cg13699808,cg20903926,cg25536676,cg02512860,cg19456540,cg19456540,cg15791248,cg18081258,cg04086834,cg00019495,cg09340639,cg18940763,cg10221736,cg11750883,cg19456540,cg09837977,cg06771126,cg10667970,cg05127924,cg18552413,cg08009711,cg02589695,cg12274479,cg04268405,cg19205533,cg15787039,cg25902889
cg17397493,cg21252483,cg10883352,cg15154229,cg25259754,cg08047907,cg00019495,cg22289837,cg18081258,cg02691091,cg05440289,cg19466563,cg10222534,cg03143849,cg04086834,cg23317501,cg09061733,cg05859264,cg09037813,cg06771126,cg22980079,cg10667970,cg05859264,cg19456540,cg09120035,cg04598121,cg11052143
cg03662459,cg21414251,cg23458892,cg21902327,cg14726637,cg14679230,cg02691091,cg12782180,cg22289837,cg21252483,cg07660236,cg07763768,cg10266490,cg02351381,cg18081258,cg06771126,cg04574507,cg11003133,cg06771126,cg22980079,cg10660256,cg10266490,cg25902889,cg04086834,cg04057858,cg09837977,cg13288195
cg11750883,cg21504624,cg25391023,cg19594666,cg20903926,cg08886154,cg13448625,cg20066612,cg12782180,cg07337598,cg03109316,cg05606799,cg10520594,cg07337598,cg22289837,cg14696870,cg14833385,cg07660236,cg02512860,cg08047907,cg27390220,cg14696870,cg13288195,cg18081258,cg07947016,cg03802191,cg08886154
cg08047907,cg21902327,cg07084163,cg22319147,cg27342801,cg06226384,cg21252483,cg14818279,cg20066612,cg17049328,cg02989940,cg09478478,cg10660256,cg08047907,cg12782180,cg18552413,cg04086834,cg19594666,cg02254461,cg10667970,cg05859264,cg02254461,cg08886154,cg22289837,cg11213150,cg27015047,cg07947016
cg08191854,cg21949305,cg13699808,cg02351381,cg14107638,cg11172423,cg22740835,cg02100848,cg14818279,cg07947016,cg05886367,cg01109219,cg10667970,cg27015047,cg20066612,cg25033144,cg06123346,cg01731341,cg02589695,cg05859264,cg02589695,cg09037813,cg07947016,cg12782180,cg14175438,cg26687173,cg01072821
